per_idx,cat_idx,dt_idx,et_idx,geo_idx,is_adj,val
549,8,0,1,1,0,4
549,2,3,0,1,0,33.6
549,2,2,0,1,0,134.5
549,2,1,0,1,0,174.9
549,5,3,0,1,0,29.2
549,5,0,3,1,0,10
549,5,2,0,1,0,132
549,5,0,2,1,0,3
549,5,1,0,1,0,164
549,5,0,1,1,0,3
549,6,3,0,1,0,337
549,6,0,3,1,0,3
549,6,3,0,1,1,341
549,6,2,0,1,0,909
549,6,0,2,1,0,2
549,6,2,0,1,1,870
549,6,1,0,1,0,1281.3
549,6,0,1,1,0,2
549,6,1,0,1,1,1247
548,7,3,0,1,1,339
548,7,0,3,1,1,12
548,7,2,0,1,1,1554
548,7,0,2,1,1,4
548,7,1,0,1,1,1911
548,7,0,1,1,1,4
548,1,3,0,1,1,364
548,1,2,0,1,1,1609
548,1,1,0,1,1,2056
548,4,3,0,1,1,266
548,4,0,3,1,1,10
548,4,2,0,1,1,1691
548,4,0,2,1,1,3
548,4,1,0,1,1,2024
548,4,0,1,1,1,3
548,3,3,0,1,0,56.9
548,3,0,3,1,0,8
548,3,3,0,1,1,56
548,3,2,0,1,0,131.5
548,3,0,2,1,0,4
548,3,2,0,1,1,131
548,3,1,0,1,0,195.2
548,3,0,1,1,0,3
548,3,1,0,1,1,194
548,8,3,0,1,0,37.4
548,8,0,3,1,0,12
548,8,2,0,1,0,137.2
548,8,0,2,1,0,4
548,8,1,0,1,0,176.6
548,8,0,1,1,0,4
548,2,3,0,1,0,31.9
548,2,2,0,1,0,145.6
548,2,1,0,1,0,185.2
548,5,3,0,1,0,24.3
548,5,0,3,1,0,10
548,5,2,0,1,0,155.4
548,5,0,2,1,0,3
548,5,1,0,1,0,185.9
548,5,0,1,1,0,3
548,6,3,0,1,0,330.8
548,6,0,3,1,0,3
548,6,3,0,1,1,336
548,6,2,0,1,0,912.8
548,6,0,2,1,0,2
548,6,2,0,1,1,867
548,6,1,0,1,0,1278.2
548,6,0,1,1,0,2
548,6,1,0,1,1,1238
547,7,3,0,1,1,303
547,7,0,3,1,1,11
547,7,2,0,1,1,1546
547,7,0,2,1,1,4
547,7,1,0,1,1,1881
547,7,0,1,1,1,4
547,1,3,0,1,1,386
547,1,2,0,1,1,1620
547,1,1,0,1,1,2112
547,4,3,0,1,1,263
547,4,0,3,1,1,10
547,4,2,0,1,1,1675
547,4,0,2,1,1,3
547,4,1,0,1,1,2002
547,4,0,1,1,1,3
547,3,3,0,1,0,54.4
547,3,0,3,1,0,8
547,3,3,0,1,1,55
547,3,2,0,1,0,139.1
547,3,0,2,1,0,4
547,3,2,0,1,1,136
547,3,1,0,1,0,203.5
547,3,0,1,1,0,3
547,3,1,0,1,1,201
547,8,3,0,1,0,28.2
547,8,0,3,1,0,11
547,8,2,0,1,0,127.8
547,8,0,2,1,0,4
547,8,1,0,1,0,159
547,8,0,1,1,0,4
547,2,3,0,1,0,32.1
547,2,2,0,1,0,145.3
547,2,1,0,1,0,185.9
547,5,3,0,1,0,23.7
547,5,0,3,1,0,10
547,5,2,0,1,0,152.5
547,5,0,2,1,0,3
547,5,1,0,1,0,182
547,5,0,1,1,0,3
547,6,3,0,1,0,358.8
547,6,0,3,1,0,3
547,6,3,0,1,1,357
547,6,2,0,1,0,897
547,6,0,2,1,0,2
547,6,2,0,1,1,859
547,6,1,0,1,0,1286.5
547,6,0,1,1,0,2
547,6,1,0,1,1,1247
546,7,3,0,1,1,312
546,7,0,3,1,1,11
546,7,2,0,1,1,1521
546,7,0,2,1,1,4
546,7,1,0,1,1,1857
546,7,0,1,1,1,4
546,1,3,0,1,1,322
546,1,2,0,1,1,1615
546,1,1,0,1,1,2020
546,4,3,0,1,1,276
546,4,0,3,1,1,10
546,4,2,0,1,1,1526
546,4,0,2,1,1,3
546,4,1,0,1,1,1828
546,4,0,1,1,1,3
546,3,3,0,1,0,50.2
546,3,0,3,1,0,8
546,3,3,0,1,1,49
546,3,2,0,1,0,142.8
546,3,0,2,1,0,4
546,3,2,0,1,1,134
546,3,1,0,1,0,203.3
546,3,0,1,1,0,3
546,3,1,0,1,1,193
546,8,3,0,1,0,29.5
546,8,0,3,1,0,11
546,8,2,0,1,0,130.4
546,8,0,2,1,0,4
546,8,1,0,1,0,162.1
546,8,0,1,1,0,4
546,2,3,0,1,0,29.2
546,2,2,0,1,0,159.3
546,2,1,0,1,0,197.1
546,5,3,0,1,0,23.4
546,5,0,3,1,0,10
546,5,2,0,1,0,146.7
546,5,0,2,1,0,3
546,5,1,0,1,0,172.3
546,5,0,1,1,0,3
546,6,3,0,1,0,345.2
546,6,0,3,1,0,3
546,6,3,0,1,1,346
546,6,2,0,1,0,873.5
546,6,0,2,1,0,2
546,6,2,0,1,1,855
546,6,1,0,1,0,1247
546,6,0,1,1,0,2
546,6,1,0,1,1,1229
545,7,3,0,1,1,367
545,7,0,3,1,1,11
545,7,2,0,1,1,1505
545,7,0,2,1,1,4
545,7,1,0,1,1,1893
545,7,0,1,1,1,4
545,1,3,0,1,1,386
545,1,2,0,1,1,1675
545,1,1,0,1,1,2150
545,4,3,0,1,1,272
545,4,0,3,1,1,10
545,4,2,0,1,1,1652
545,4,0,2,1,1,3
545,4,1,0,1,1,1981
545,4,0,1,1,1,3
545,3,3,0,1,0,50.5
545,3,0,3,1,0,7
545,3,3,0,1,1,50
545,3,2,0,1,0,125.8
545,3,0,2,1,0,4
545,3,2,0,1,1,123
545,3,1,0,1,0,183.4
545,3,0,1,1,0,3
545,3,1,0,1,1,180
545,8,3,0,1,0,32.5
545,8,0,3,1,0,11
545,8,2,0,1,0,125.1
545,8,0,2,1,0,4
545,8,1,0,1,0,159.5
545,8,0,1,1,0,4
545,2,3,0,1,0,30.8
545,2,2,0,1,0,150.2
545,2,1,0,1,0,188.4
545,5,3,0,1,0,23.6
545,5,0,3,1,0,10
545,5,2,0,1,0,159.1
545,5,0,2,1,0,3
545,5,1,0,1,0,187.6
545,5,0,1,1,0,3
545,6,3,0,1,0,353
545,6,0,3,1,0,3
545,6,3,0,1,1,351
545,6,2,0,1,0,857.4
545,6,0,2,1,0,2
545,6,2,0,1,1,853
545,6,1,0,1,0,1239.1
545,6,0,1,1,0,2
545,6,1,0,1,1,1233
544,7,3,0,1,1,271
544,7,0,3,1,1,10
544,7,2,0,1,1,1645
544,7,0,2,1,1,4
544,7,1,0,1,1,1938
544,7,0,1,1,1,3
544,1,3,0,1,1,359
544,1,2,0,1,1,1617
544,1,1,0,1,1,2070
544,4,3,0,1,1,320
544,4,0,3,1,1,10
544,4,2,0,1,1,1646
544,4,0,2,1,1,3
544,4,1,0,1,1,2003
544,4,0,1,1,1,3
544,3,3,0,1,0,45.1
544,3,0,3,1,0,7
544,3,3,0,1,1,45
544,3,2,0,1,0,131.1
544,3,0,2,1,0,4
544,3,2,0,1,1,120
544,3,1,0,1,0,183.5
544,3,0,1,1,0,3
544,3,1,0,1,1,172
544,8,3,0,1,0,21.3
544,8,0,3,1,0,10
544,8,2,0,1,0,129
544,8,0,2,1,0,4
544,8,1,0,1,0,152
544,8,0,1,1,0,3
544,2,3,0,1,0,28.9
544,2,2,0,1,0,155
544,2,1,0,1,0,192.5
544,5,3,0,1,0,26.5
544,5,0,3,1,0,10
544,5,2,0,1,0,149.9
544,5,0,2,1,0,3
544,5,1,0,1,0,179.5
544,5,0,1,1,0,3
544,6,3,0,1,0,361.7
544,6,0,3,1,0,3
544,6,3,0,1,1,358
544,6,2,0,1,0,822.4
544,6,0,2,1,0,2
544,6,2,0,1,1,838
544,6,1,0,1,0,1210.9
544,6,0,1,1,0,2
544,6,1,0,1,1,1222
543,7,3,0,1,1,282
543,7,0,3,1,1,10
543,7,2,0,1,1,1491
543,7,0,2,1,1,4
543,7,1,0,1,1,1794
543,7,0,1,1,1,3
543,1,3,0,1,1,318
543,1,2,0,1,1,1648
543,1,1,0,1,1,2066
543,4,3,0,1,1,334
543,4,0,3,1,1,10
543,4,2,0,1,1,1632
543,4,0,2,1,1,3
543,4,1,0,1,1,1998
543,4,0,1,1,1,3
543,3,3,0,1,0,47.9
543,3,0,3,1,0,7
543,3,3,0,1,1,48
543,3,2,0,1,0,126.8
543,3,0,2,1,0,4
543,3,2,0,1,1,120
543,3,1,0,1,0,181
543,3,0,1,1,0,4
543,3,1,0,1,1,174
543,8,3,0,1,0,20.4
543,8,0,3,1,0,10
543,8,2,0,1,0,115.1
543,8,0,2,1,0,4
543,8,1,0,1,0,137
543,8,0,1,1,0,3
543,2,3,0,1,0,26.6
543,2,2,0,1,0,154.8
543,2,1,0,1,0,190.7
543,5,3,0,1,0,27.7
543,5,0,3,1,0,10
543,5,2,0,1,0,143.5
543,5,0,2,1,0,3
543,5,1,0,1,0,173.8
543,5,0,1,1,0,3
543,6,3,0,1,0,360
543,6,0,3,1,0,3
543,6,3,0,1,1,356
543,6,2,0,1,0,800.7
543,6,0,2,1,0,2
543,6,2,0,1,1,837
543,6,1,0,1,0,1186.6
543,6,0,1,1,0,2
543,6,1,0,1,1,1219
542,7,3,0,1,1,240
542,7,0,3,1,1,10
542,7,2,0,1,1,1447
542,7,0,2,1,1,4
542,7,1,0,1,1,1718
542,7,0,1,1,1,3
542,1,3,0,1,1,315
542,1,2,0,1,1,1564
542,1,1,0,1,1,1966
542,4,3,0,1,1,336
542,4,0,3,1,1,10
542,4,2,0,1,1,1481
542,4,0,2,1,1,3
542,4,1,0,1,1,1846
542,4,0,1,1,1,3
542,3,3,0,1,0,52
542,3,0,3,1,0,7
542,3,3,0,1,1,51
542,3,2,0,1,0,116.6
542,3,0,2,1,0,4
542,3,2,0,1,1,120
542,3,1,0,1,0,173.6
542,3,0,1,1,0,4
542,3,1,0,1,1,176
542,8,3,0,1,0,16.2
542,8,0,3,1,0,10
542,8,2,0,1,0,101.2
542,8,0,2,1,0,4
542,8,1,0,1,0,119.5
542,8,0,1,1,0,3
542,2,3,0,1,0,23.1
542,2,2,0,1,0,108.4
542,2,1,0,1,0,137.1
542,5,3,0,1,0,22.4
542,5,0,3,1,0,10
542,5,2,0,1,0,102.1
542,5,0,2,1,0,3
542,5,1,0,1,0,126.4
542,5,0,1,1,0,3
542,6,3,0,1,0,352.5
542,6,0,3,1,0,3
542,6,3,0,1,1,354
542,6,2,0,1,0,772.3
542,6,0,2,1,0,2
542,6,2,0,1,1,818
542,6,1,0,1,0,1149.9
542,6,0,1,1,0,2
542,6,1,0,1,1,1197
541,7,3,0,1,1,262
541,7,0,3,1,1,10
541,7,2,0,1,1,1434
541,7,0,2,1,1,4
541,7,1,0,1,1,1709
541,7,0,1,1,1,3
541,1,3,0,1,1,320
541,1,2,0,1,1,1539
541,1,1,0,1,1,1952
541,4,3,0,1,1,322
541,4,0,3,1,1,9
541,4,2,0,1,1,1560
541,4,0,2,1,1,3
541,4,1,0,1,1,1911
541,4,0,1,1,1,3
541,3,3,0,1,0,53.9
541,3,0,3,1,0,7
541,3,3,0,1,1,52
541,3,2,0,1,0,108.3
541,3,0,2,1,0,4
541,3,2,0,1,1,113
541,3,1,0,1,0,167.2
541,3,0,1,1,0,4
541,3,1,0,1,1,170
541,8,3,0,1,0,18.2
541,8,0,3,1,0,10
541,8,2,0,1,0,99.4
541,8,0,2,1,0,4
541,8,1,0,1,0,118.6
541,8,0,1,1,0,3
541,2,3,0,1,0,22.8
541,2,2,0,1,0,103.4
541,2,1,0,1,0,132
541,5,3,0,1,0,23
541,5,0,3,1,0,9
541,5,2,0,1,0,99.5
541,5,0,2,1,0,3
541,5,1,0,1,0,124.5
541,5,0,1,1,0,3
541,6,3,0,1,0,346.6
541,6,0,3,1,0,3
541,6,3,0,1,1,348
541,6,2,0,1,0,773.6
541,6,0,2,1,0,2
541,6,2,0,1,1,818
541,6,1,0,1,0,1145.7
541,6,0,1,1,0,2
541,6,1,0,1,1,1191
540,7,3,0,1,1,248
540,7,0,3,1,1,10
540,7,2,0,1,1,1434
540,7,0,2,1,1,4
540,7,1,0,1,1,1716
540,7,0,1,1,1,3
540,1,3,0,1,1,362
540,1,2,0,1,1,1549
540,1,1,0,1,1,1987
540,4,3,0,1,1,381
540,4,0,3,1,1,10
540,4,2,0,1,1,1647
540,4,0,2,1,1,3
540,4,1,0,1,1,2057
540,4,0,1,1,1,3
540,3,3,0,1,0,56.6
540,3,0,3,1,0,7
540,3,3,0,1,1,56
540,3,2,0,1,0,105.2
540,3,0,2,1,0,4
540,3,2,0,1,1,112
540,3,1,0,1,0,166.6
540,3,0,1,1,0,4
540,3,1,0,1,1,173
540,8,3,0,1,0,22
540,8,0,3,1,0,10
540,8,2,0,1,0,141.4
540,8,0,2,1,0,4
540,8,1,0,1,0,166.4
540,8,0,1,1,0,3
540,2,3,0,1,0,32.4
540,2,2,0,1,0,109.6
540,2,1,0,1,0,147.9
540,5,3,0,1,0,28
540,5,0,3,1,0,10
540,5,2,0,1,0,114.1
540,5,0,2,1,0,3
540,5,1,0,1,0,144.2
540,5,0,1,1,0,3
540,6,3,0,1,0,344.2
540,6,0,3,1,0,3
540,6,3,0,1,1,346
540,6,2,0,1,0,772.9
540,6,0,2,1,0,2
540,6,2,0,1,1,812
540,6,1,0,1,0,1141.4
540,6,0,1,1,0,2
540,6,1,0,1,1,1183
539,7,3,0,1,1,230
539,7,0,3,1,1,10
539,7,2,0,1,1,1439
539,7,0,2,1,1,4
539,7,1,0,1,1,1692
539,7,0,1,1,1,3
539,1,3,0,1,1,311
539,1,2,0,1,1,1513
539,1,1,0,1,1,1918
539,4,3,0,1,1,351
539,4,0,3,1,1,10
539,4,2,0,1,1,1694
539,4,0,2,1,1,3
539,4,1,0,1,1,2083
539,4,0,1,1,1,3
539,3,3,0,1,0,52.1
539,3,0,3,1,0,7
539,3,3,0,1,1,55
539,3,2,0,1,0,103.3
539,3,0,2,1,0,4
539,3,2,0,1,1,113
539,3,1,0,1,0,160
539,3,0,1,1,0,4
539,3,1,0,1,1,173
539,8,3,0,1,0,17.3
539,8,0,3,1,0,10
539,8,2,0,1,0,129.4
539,8,0,2,1,0,4
539,8,1,0,1,0,148.5
539,8,0,1,1,0,3
539,2,3,0,1,0,24.4
539,2,2,0,1,0,99.2
539,2,1,0,1,0,130.5
539,5,3,0,1,0,29.5
539,5,0,3,1,0,10
539,5,2,0,1,0,121
539,5,0,2,1,0,3
539,5,1,0,1,0,153.7
539,5,0,1,1,0,3
539,6,3,0,1,0,341.8
539,6,0,3,1,0,3
539,6,3,0,1,1,339
539,6,2,0,1,0,799.2
539,6,0,2,1,0,2
539,6,2,0,1,1,794
539,6,1,0,1,0,1166.5
539,6,0,1,1,0,2
539,6,1,0,1,1,1158
538,7,3,0,1,1,228
538,7,0,3,1,1,12
538,7,2,0,1,1,1479
538,7,0,2,1,1,4
538,7,1,0,1,1,1728
538,7,0,1,1,1,4
538,1,3,0,1,1,366
538,1,2,0,1,1,1566
538,1,1,0,1,1,2012
538,4,3,0,1,1,307
538,4,0,3,1,1,10
538,4,2,0,1,1,1631
538,4,0,2,1,1,3
538,4,1,0,1,1,1967
538,4,0,1,1,1,3
538,3,3,0,1,0,58.3
538,3,0,3,1,0,7
538,3,3,0,1,1,60
538,3,2,0,1,0,123.2
538,3,0,2,1,0,4
538,3,2,0,1,1,123
538,3,1,0,1,0,186.9
538,3,0,1,1,0,3
538,3,1,0,1,1,188
538,8,3,0,1,0,18.5
538,8,0,3,1,0,12
538,8,2,0,1,0,135.2
538,8,0,2,1,0,4
538,8,1,0,1,0,155.4
538,8,0,1,1,0,4
538,2,3,0,1,0,37
538,2,2,0,1,0,138.1
538,2,1,0,1,0,182.8
538,5,3,0,1,0,29.1
538,5,0,3,1,0,10
538,5,2,0,1,0,141.6
538,5,0,2,1,0,3
538,5,1,0,1,0,173.5
538,5,0,1,1,0,3
538,6,3,0,1,0,330.7
538,6,0,3,1,0,3
538,6,3,0,1,1,330
538,6,2,0,1,0,808.1
538,6,0,2,1,0,2
538,6,2,0,1,1,781
538,6,1,0,1,0,1163.3
538,6,0,1,1,0,1
538,6,1,0,1,1,1135
537,7,3,0,1,1,262
537,7,0,3,1,1,13
537,7,2,0,1,1,1413
537,7,0,2,1,1,4
537,7,1,0,1,1,1719
537,7,0,1,1,1,4
537,1,3,0,1,1,336
537,1,2,0,1,1,1533
537,1,1,0,1,1,1961
537,4,3,0,1,1,339
537,4,0,3,1,1,10
537,4,2,0,1,1,1555
537,4,0,2,1,1,3
537,4,1,0,1,1,1939
537,4,0,1,1,1,3
537,3,3,0,1,0,57.4
537,3,0,3,1,0,7
537,3,3,0,1,1,57
537,3,2,0,1,0,113.6
537,3,0,2,1,0,4
537,3,2,0,1,1,115
537,3,1,0,1,0,176.1
537,3,0,1,1,0,3
537,3,1,0,1,1,177
537,8,3,0,1,0,22.1
537,8,0,3,1,0,13
537,8,2,0,1,0,126.6
537,8,0,2,1,0,4
537,8,1,0,1,0,152.5
537,8,0,1,1,0,4
537,2,3,0,1,0,30.2
537,2,2,0,1,0,130.5
537,2,1,0,1,0,169.1
537,5,3,0,1,0,30.2
537,5,0,3,1,0,10
537,5,2,0,1,0,137
537,5,0,2,1,0,3
537,5,1,0,1,0,171.3
537,5,0,1,1,0,3
537,6,3,0,1,0,322.9
537,6,0,3,1,0,3
537,6,3,0,1,1,327
537,6,2,0,1,0,805.2
537,6,0,2,1,0,2
537,6,2,0,1,1,769
537,6,1,0,1,0,1152.4
537,6,0,1,1,0,1
537,6,1,0,1,1,1121
536,7,3,0,1,1,222
536,7,0,3,1,1,12
536,7,2,0,1,1,1329
536,7,0,2,1,1,4
536,7,1,0,1,1,1570
536,7,0,1,1,1,4
536,1,3,0,1,1,362
536,1,2,0,1,1,1521
536,1,1,0,1,1,1966
536,4,3,0,1,1,316
536,4,0,3,1,1,11
536,4,2,0,1,1,1484
536,4,0,2,1,1,3
536,4,1,0,1,1,1833
536,4,0,1,1,1,3
536,3,3,0,1,0,58.2
536,3,0,3,1,0,7
536,3,3,0,1,1,59
536,3,2,0,1,0,114.7
536,3,0,2,1,0,4
536,3,2,0,1,1,115
536,3,1,0,1,0,179
536,3,0,1,1,0,3
536,3,1,0,1,1,180
536,8,3,0,1,0,24
536,8,0,3,1,0,12
536,8,2,0,1,0,117.1
536,8,0,2,1,0,4
536,8,1,0,1,0,143.2
536,8,0,1,1,0,4
536,2,3,0,1,0,31.7
536,2,2,0,1,0,131
536,2,1,0,1,0,169.9
536,5,3,0,1,0,28.7
536,5,0,3,1,0,11
536,5,2,0,1,0,132.2
536,5,0,2,1,0,3
536,5,1,0,1,0,163.8
536,5,0,1,1,0,3
536,6,3,0,1,0,315.9
536,6,0,3,1,0,3
536,6,3,0,1,1,321
536,6,2,0,1,0,795.9
536,6,0,2,1,0,2
536,6,2,0,1,1,756
536,6,1,0,1,0,1136
536,6,0,1,1,0,2
536,6,1,0,1,1,1102
535,7,3,0,1,1,227
535,7,0,3,1,1,13
535,7,2,0,1,1,1424
535,7,0,2,1,1,4
535,7,1,0,1,1,1680
535,7,0,1,1,1,4
535,1,3,0,1,1,330
535,1,2,0,1,1,1478
535,1,1,0,1,1,1885
535,4,3,0,1,1,326
535,4,0,3,1,1,11
535,4,2,0,1,1,1535
535,4,0,2,1,1,3
535,4,1,0,1,1,1897
535,4,0,1,1,1,3
535,3,3,0,1,0,57.6
535,3,0,3,1,0,7
535,3,3,0,1,1,58
535,3,2,0,1,0,114.5
535,3,0,2,1,0,4
535,3,2,0,1,1,110
535,3,1,0,1,0,178.3
535,3,0,1,1,0,3
535,3,1,0,1,1,174
535,8,3,0,1,0,21.4
535,8,0,3,1,0,13
535,8,2,0,1,0,117.5
535,8,0,2,1,0,4
535,8,1,0,1,0,141.6
535,8,0,1,1,0,4
535,2,3,0,1,0,27.9
535,2,2,0,1,0,138.6
535,2,1,0,1,0,173
535,5,3,0,1,0,29.7
535,5,0,3,1,0,11
535,5,2,0,1,0,142.8
535,5,0,2,1,0,3
535,5,1,0,1,0,175.8
535,5,0,1,1,0,3
535,6,3,0,1,0,310.5
535,6,0,3,1,0,3
535,6,3,0,1,1,310
535,6,2,0,1,0,782.7
535,6,0,2,1,0,2
535,6,2,0,1,1,744
535,6,1,0,1,0,1117.3
535,6,0,1,1,0,2
535,6,1,0,1,1,1078
534,7,3,0,1,1,263
534,7,0,3,1,1,13
534,7,2,0,1,1,1354
534,7,0,2,1,1,4
534,7,1,0,1,1,1641
534,7,0,1,1,1,4
534,1,3,0,1,1,335
534,1,2,0,1,1,1461
534,1,1,0,1,1,1875
534,4,3,0,1,1,325
534,4,0,3,1,1,10
534,4,2,0,1,1,1513
534,4,0,2,1,1,3
534,4,1,0,1,1,1867
534,4,0,1,1,1,3
534,3,3,0,1,0,62.3
534,3,0,3,1,0,7
534,3,3,0,1,1,62
534,3,2,0,1,0,114.2
534,3,0,2,1,0,4
534,3,2,0,1,1,110
534,3,1,0,1,0,183.2
534,3,0,1,1,0,3
534,3,1,0,1,1,179
534,8,3,0,1,0,24.8
534,8,0,3,1,0,13
534,8,2,0,1,0,117.1
534,8,0,2,1,0,4
534,8,1,0,1,0,144.2
534,8,0,1,1,0,4
534,2,3,0,1,0,29.9
534,2,2,0,1,0,138.3
534,2,1,0,1,0,175.8
534,5,3,0,1,0,27.6
534,5,0,3,1,0,10
534,5,2,0,1,0,144.4
534,5,0,2,1,0,3
534,5,1,0,1,0,174.5
534,5,0,1,1,0,3
534,6,3,0,1,0,303.7
534,6,0,3,1,0,3
534,6,3,0,1,1,303
534,6,2,0,1,0,756.6
534,6,0,2,1,0,2
534,6,2,0,1,1,737
534,6,1,0,1,0,1083.9
534,6,0,1,1,0,2
534,6,1,0,1,1,1064
533,7,3,0,1,1,313
533,7,0,3,1,1,13
533,7,2,0,1,1,1390
533,7,0,2,1,1,4
533,7,1,0,1,1,1733
533,7,0,1,1,1,4
533,1,3,0,1,1,364
533,1,2,0,1,1,1389
533,1,1,0,1,1,1835
533,4,3,0,1,1,333
533,4,0,3,1,1,10
533,4,2,0,1,1,1391
533,4,0,2,1,1,3
533,4,1,0,1,1,1751
533,4,0,1,1,1,3
533,3,3,0,1,0,62.1
533,3,0,3,1,0,7
533,3,3,0,1,1,62
533,3,2,0,1,0,116.5
533,3,0,2,1,0,4
533,3,2,0,1,1,111
533,3,1,0,1,0,184.6
533,3,0,1,1,0,3
533,3,1,0,1,1,179
533,8,3,0,1,0,26.9
533,8,0,3,1,0,13
533,8,2,0,1,0,113.4
533,8,0,2,1,0,4
533,8,1,0,1,0,142.9
533,8,0,1,1,0,4
533,2,3,0,1,0,30
533,2,2,0,1,0,132.1
533,2,1,0,1,0,169.5
533,5,3,0,1,0,29
533,5,0,3,1,0,10
533,5,2,0,1,0,133.7
533,5,0,2,1,0,3
533,5,1,0,1,0,165
533,5,0,1,1,0,3
533,6,3,0,1,0,302.3
533,6,0,3,1,0,3
533,6,3,0,1,1,299
533,6,2,0,1,0,729.6
533,6,0,2,1,0,2
533,6,2,0,1,1,724
533,6,1,0,1,0,1055.6
533,6,0,1,1,0,2
533,6,1,0,1,1,1047
532,7,3,0,1,1,273
532,7,0,3,1,1,12
532,7,2,0,1,1,1350
532,7,0,2,1,1,4
532,7,1,0,1,1,1662
532,7,0,1,1,1,4
532,1,3,0,1,1,327
532,1,2,0,1,1,1391
532,1,1,0,1,1,1803
532,4,3,0,1,1,238
532,4,0,3,1,1,10
532,4,2,0,1,1,1374
532,4,0,2,1,1,3
532,4,1,0,1,1,1643
532,4,0,1,1,1,3
532,3,3,0,1,0,60.6
532,3,0,3,1,0,7
532,3,3,0,1,1,60
532,3,2,0,1,0,113.8
532,3,0,2,1,0,4
532,3,2,0,1,1,106
532,3,1,0,1,0,180.1
532,3,0,1,1,0,3
532,3,1,0,1,1,172
532,8,3,0,1,0,21.3
532,8,0,3,1,0,12
532,8,2,0,1,0,105.2
532,8,0,2,1,0,4
532,8,1,0,1,0,129.5
532,8,0,1,1,0,4
532,2,3,0,1,0,25.4
532,2,2,0,1,0,134.2
532,2,1,0,1,0,167.6
532,5,3,0,1,0,20.4
532,5,0,3,1,0,10
532,5,2,0,1,0,128.2
532,5,0,2,1,0,3
532,5,1,0,1,0,151.2
532,5,0,1,1,0,3
532,6,3,0,1,0,299.6
532,6,0,3,1,0,3
532,6,3,0,1,1,296
532,6,2,0,1,0,708.8
532,6,0,2,1,0,2
532,6,2,0,1,1,723
532,6,1,0,1,0,1032.2
532,6,0,1,1,0,2
532,6,1,0,1,1,1043
531,7,3,0,1,1,285
531,7,0,3,1,1,11
531,7,2,0,1,1,1305
531,7,0,2,1,1,4
531,7,1,0,1,1,1638
531,7,0,1,1,1,4
531,1,3,0,1,1,324
531,1,2,0,1,1,1359
531,1,1,0,1,1,1757
531,4,3,0,1,1,293
531,4,0,3,1,1,9
531,4,2,0,1,1,1399
531,4,0,2,1,1,3
531,4,1,0,1,1,1726
531,4,0,1,1,1,3
531,3,3,0,1,0,57.4
531,3,0,3,1,0,7
531,3,3,0,1,1,56
531,3,2,0,1,0,107.8
531,3,0,2,1,0,4
531,3,2,0,1,1,105
531,3,1,0,1,0,170.2
531,3,0,1,1,0,3
531,3,1,0,1,1,166
531,8,3,0,1,0,20.9
531,8,0,3,1,0,11
531,8,2,0,1,0,101
531,8,0,2,1,0,4
531,8,1,0,1,0,125.4
531,8,0,1,1,0,4
531,2,3,0,1,0,24.7
531,2,2,0,1,0,117.7
531,2,1,0,1,0,148.4
531,5,3,0,1,0,24.3
531,5,0,3,1,0,9
531,5,2,0,1,0,120.1
531,5,0,2,1,0,3
531,5,1,0,1,0,147.2
531,5,0,1,1,0,3
531,6,3,0,1,0,302.3
531,6,0,3,1,0,3
531,6,3,0,1,1,299
531,6,2,0,1,0,687.6
531,6,0,2,1,0,2
531,6,2,0,1,1,721
531,6,1,0,1,0,1014.2
531,6,0,1,1,0,2
531,6,1,0,1,1,1044
530,7,3,0,1,1,321
530,7,0,3,1,1,10
530,7,2,0,1,1,1342
530,7,0,2,1,1,4
530,7,1,0,1,1,1688
530,7,0,1,1,1,3
530,1,3,0,1,1,417
530,1,2,0,1,1,1357
530,1,1,0,1,1,1854
530,4,3,0,1,1,298
530,4,0,3,1,1,10
530,4,2,0,1,1,1301
530,4,0,2,1,1,3
530,4,1,0,1,1,1629
530,4,0,1,1,1,3
530,3,3,0,1,0,57.6
530,3,0,3,1,0,8
530,3,3,0,1,1,58
530,3,2,0,1,0,108.4
530,3,0,2,1,0,4
530,3,2,0,1,1,113
530,3,1,0,1,0,170.9
530,3,0,1,1,0,3
530,3,1,0,1,1,176
530,8,3,0,1,0,21.7
530,8,0,3,1,0,10
530,8,2,0,1,0,92.3
530,8,0,2,1,0,4
530,8,1,0,1,0,115.7
530,8,0,1,1,0,3
530,2,3,0,1,0,29.3
530,2,2,0,1,0,93.9
530,2,1,0,1,0,128.5
530,5,3,0,1,0,19.6
530,5,0,3,1,0,10
530,5,2,0,1,0,88.1
530,5,0,2,1,0,3
530,5,1,0,1,0,109.7
530,5,0,1,1,0,3
530,6,3,0,1,0,302.2
530,6,0,3,1,0,3
530,6,3,0,1,1,303
530,6,2,0,1,0,671.6
530,6,0,2,1,0,2
530,6,2,0,1,1,715
530,6,1,0,1,0,999.4
530,6,0,1,1,0,2
530,6,1,0,1,1,1044
529,7,3,0,1,1,287
529,7,0,3,1,1,10
529,7,2,0,1,1,1317
529,7,0,2,1,1,4
529,7,1,0,1,1,1654
529,7,0,1,1,1,3
529,1,3,0,1,1,303
529,1,2,0,1,1,1416
529,1,1,0,1,1,1808
529,4,3,0,1,1,275
529,4,0,3,1,1,10
529,4,2,0,1,1,1537
529,4,0,2,1,1,3
529,4,1,0,1,1,1853
529,4,0,1,1,1,3
529,3,3,0,1,0,53
529,3,0,3,1,0,8
